v acc
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,-0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.52,0.00
4252.53,0.00
4252.53,0.00
4252.53,0.01
4252.54,0.01
4252.54,0.01
4252.55,0.01
4252.56,0.03
4252.59,0.03
4252.62,0.02
4252.64,0.02
4252.66,0.04
4252.69,0.08
4252.77,0.20
4252.97,0.33
4253.30,0.41
4253.71,0.49
4254.20,0.45
4254.64,0.38
4255.02,0.31
4255.33,0.23
4255.56,0.16
4255.73,0.13
4255.86,0.04
4255.90,-0.01
4255.89,-0.04
4255.84,-0.06
4255.78,-0.07
4255.72,-0.08
4255.64,-0.08
4255.57,-0.07
4255.49,-0.05
4255.44,-0.05
4255.39,-0.05
4255.34,-0.05
4255.29,-0.05
4255.24,-0.05
4255.19,-0.05
4255.14,-0.05
4255.09,-0.05
4255.04,-0.05
4254.99,-0.05
4254.94,-0.06
4254.88,-0.06
4254.82,-0.01
4254.81,0.00
4254.81,0.00
4254.81,0.00
4254.81,0.00
4254.81,0.00
4254.81,0.00
4254.81,0.00
4254.81,0.00
4254.81,0.00
4254.81,0.00
4254.81,0.00
4254.82,0.00
4254.82,0.01
4254.82,0.01
4254.83,0.01
4254.84,0.01
4254.85,0.01
4254.87,0.01
4254.88,0.03
4254.91,0.04
4254.95,0.04
4255.00,0.05
